URL franchise
https://www.rottentomatoes.com/franchise/friday_the_13th
https://www.rottentomatoes.com/franchise/test_franchise_prd
https://www.rottentomatoes.com/franchise/teenage_mutant_ninja_turtles
https://www.rottentomatoes.com/franchise/scream
https://www.rottentomatoes.com/franchise/halloween
https://www.rottentomatoes.com/franchise/doctor_who
https://www.rottentomatoes.com/franchise/indiana_jones
https://www.rottentomatoes.com/franchise/barbershop
https://www.rottentomatoes.com/franchise/tyler_perrys_madea
https://www.rottentomatoes.com/franchise/kung_fu_panda
https://www.rottentomatoes.com/franchise/bill_and_ted
https://www.rottentomatoes.com/franchise/xmen
https://www.rottentomatoes.com/franchise/the_purge
https://www.rottentomatoes.com/franchise/karate_kid
https://www.rottentomatoes.com/franchise/oceans
https://www.rottentomatoes.com/franchise/divergent
https://www.rottentomatoes.com/franchise/ice_age
https://www.rottentomatoes.com/franchise/the_fast_and_the_furious
https://www.rottentomatoes.com/franchise/ghostbusters
https://www.rottentomatoes.com/franchise/predator
https://www.rottentomatoes.com/franchise/alien
https://www.rottentomatoes.com/franchise/batman_movies
https://www.rottentomatoes.com/franchise/chucky
https://www.rottentomatoes.com/franchise/sharknado
https://www.rottentomatoes.com/franchise/lethal_weapon
https://www.rottentomatoes.com/franchise/evil_dead
https://www.rottentomatoes.com/franchise/how_to_train_your_dragon
https://www.rottentomatoes.com/franchise/the_exorcist
https://www.rottentomatoes.com/franchise/jumanji
https://www.rottentomatoes.com/franchise/bridget_jones
https://www.rottentomatoes.com/franchise/dc_comics
https://www.rottentomatoes.com/franchise/james_bond_007
https://www.rottentomatoes.com/franchise/arrowverse
https://www.rottentomatoes.com/franchise/godzilla
https://www.rottentomatoes.com/franchise/marvel_cinematic_universe
https://www.rottentomatoes.com/franchise/men_in_black
https://www.rottentomatoes.com/franchise/terminator
https://www.rottentomatoes.com/franchise/pirates_of_the_caribbean
https://www.rottentomatoes.com/franchise/resident_evil
https://www.rottentomatoes.com/franchise/the_hunger_games
https://www.rottentomatoes.com/franchise/the_xfiles
https://www.rottentomatoes.com/franchise/dragon_ball
https://www.rottentomatoes.com/franchise/planet_of_the_apes
https://www.rottentomatoes.com/franchise/superman
https://www.rottentomatoes.com/franchise/the_bourne_collection
https://www.rottentomatoes.com/franchise/the_conjuring_universe
https://www.rottentomatoes.com/franchise/scooby_doo
https://www.rottentomatoes.com/franchise/shaft
https://www.rottentomatoes.com/franchise/despicable_me
https://www.rottentomatoes.com/franchise/star_trek
https://www.rottentomatoes.com/franchise/harry_potter
https://www.rottentomatoes.com/franchise/the_walking_dead
https://www.rottentomatoes.com/franchise/rocky
https://www.rottentomatoes.com/franchise/tales_of_the_city
https://www.rottentomatoes.com/franchise/ip_man
https://www.rottentomatoes.com/franchise/lord_of_the_rings
https://www.rottentomatoes.com/franchise/saw
https://www.rottentomatoes.com/franchise/naked_gun
https://www.rottentomatoes.com/franchise/blade_runner
https://www.rottentomatoes.com/franchise/pixar
https://www.rottentomatoes.com/franchise/rambo
https://www.rottentomatoes.com/franchise/a_nightmare_on_elm_street
https://www.rottentomatoes.com/franchise/transformers
https://www.rottentomatoes.com/franchise/pokemon
https://www.rottentomatoes.com/franchise/austin_powers
https://www.rottentomatoes.com/franchise/star_wars_saga
https://www.rottentomatoes.com/franchise/jurassic_park
